dog_name,session,table,trial,condition,recoding,original_code,same,Recoding_id
Lucy20,1,17,5,looking_away,L,L,Match,FL
Lucy20,1,17,6,back_turned,L,L,Match,FL
Lucy20,1,17,7,present,R,R,Match,FL
Lucy20,1,17,8,back_turned,R,R,Match,FL
Lucy20,1,17,9,looking_away,L,L,Match,FL
Lucy20,1,17,10,back_turned,L,L,Match,FL
Lucy20,1,17,11,back_turned,L,L,Match,FL
Lucy20,1,17,12,looking_away,L,L,Match,FL
Lucy20,1,17,13,looking_away,L,L,Match,FL
Lucy20,1,17,14,absent,R,R,Match,FL
Lucy20,1,17,15,present,L,L,Match,FL
Lucy20,1,17,16,absent,L,L,Match,FL
Lucy20,1,17,17,back_turned,L,L,Match,FL
Lucy20,1,17,18,present,L,L,Match,FL
Lucy20,1,17,19,present,L,L,Match,FL
Lucy20,1,17,20,looking_away,L,L,Match,FL
Lucy20,1,17,21,absent,L,L,Match,FL
Lucy20,1,17,22,present,L,L,Match,FL
Lucy20,1,17,23,absent,L,L,Match,FL
Lucy20,1,17,24,absent,L,L,Match,FL
Jabby,1,13,1,looking_away,R,R,Match,FL
Jabby,1,13,2,present,R,R,Match,FL
Jabby,1,13,3,back_turned,L,L,Match,FL
Jabby,1,13,4,back_turned,R,R,Match,FL
Jabby,1,13,5,present,R,R,Match,FL
Jabby,1,13,6,looking_away,L,L,Match,FL
Jabby,1,13,7,absent,R,R,Match,FL
Jabby,1,13,8,looking_away,L,L,Match,FL
Jabby,1,13,9,looking_away,L,L,Match,FL
Jabby,1,13,10,present,R,R,Match,FL
Jabby,1,13,11,present,R,R,Match,FL
Jabby,1,13,12,absent,L,L,Match,FL
Jabby,1,13,13,back_turned,R,R,Match,FL
Jabby,1,13,14,looking_away,L,L,Match,FL
Jabby,1,13,15,absent,R,R,Match,FL
Jabby,1,13,16,back_turned,L,L,Match,FL
Jabby,1,13,17,looking_away,L,L,Match,FL
Jabby,1,13,18,present,L,L,Match,FL
Jabby,1,13,19,back_turned,L,L,Match,FL
Jabby,1,13,20,back_turned,L,L,Match,FL
Jabby,1,13,21,absent,L,L,Match,FL
Jabby,1,13,22,absent,R,R,Match,FL
Jabby,1,13,23,present,R,R,Match,FL
Jabby,1,13,24,absent,L,L,Match,FL
Apple2,1,11,1,absent,L,L,Match,FL
Apple2,1,11,2,back_turned,L,L,Match,FL
Apple2,1,11,3,back_turned,R,R,Match,FL
Apple2,1,11,4,looking_away,L,L,Match,FL
Apple2,1,11,5,back_turned,L,L,Match,FL
Apple2,1,11,6,present,L,L,Match,FL
Apple2,1,11,7,absent,R,R,Match,FL
Apple2,1,11,8,absent,L,L,Match,FL
Apple2,1,11,9,present,L,L,Match,FL
Apple2,1,11,10,back_turned,R,R,Match,FL
Apple2,1,11,11,looking_away,L,L,Match,FL
Apple2,1,11,12,present,L,L,Match,FL
Apple2,1,11,13,looking_away,L,L,Match,FL
Apple2,1,11,14,present,L,L,Match,FL
Apple2,1,11,15,absent,L,L,Match,FL
Apple2,1,11,16,back_turned,R,R,Match,FL
Apple2,1,11,17,absent,L,L,Match,FL
Apple2,1,11,18,present,L,L,Match,FL
Apple2,1,11,19,looking_away,R,R,Match,FL
Apple2,1,11,20,present,L,L,Match,FL
Apple2,1,11,21,back_turned,L,L,Match,FL
Apple2,1,11,22,looking_away,L,L,Match,FL
Apple2,1,11,23,looking_away,L,L,Match,FL
Apple2,1,11,24,absent,L,L,Match,FL
Hugo4,1,13,1,looking_away,R,R,Match,FL
Hugo4,1,13,2,present,R,R,Match,FL
Hugo4,1,13,3,back_turned,L,L,Match,FL
Hugo4,1,13,4,back_turned,L,L,Match,FL
Hugo4,1,13,5,present,L,L,Match,FL
Hugo4,1,13,6,looking_away,R,R,Match,FL
Hugo4,1,13,7,absent,L,L,Match,FL
Hugo4,1,13,8,looking_away,L,L,Match,FL
Hugo4,1,13,9,looking_away,R,R,Match,FL
Hugo4,1,13,10,present,R,R,Match,FL
Hugo4,1,13,11,present,R,R,Match,FL
Hugo4,1,13,12,absent,R,R,Match,FL
Hugo4,1,13,13,back_turned,R,R,Match,FL
Hugo4,1,13,14,looking_away,R,R,Match,FL
Hugo4,1,13,15,absent,R,R,Match,FL
Hugo4,1,13,16,back_turned,L,L,Match,FL
Hugo4,1,13,17,looking_away,L,L,Match,FL
Hugo4,1,13,18,present,L,L,Match,FL
Hugo4,1,13,19,back_turned,L,L,Match,FL
Hugo4,1,13,20,back_turned,R,L,No Match,FL
Hugo4,1,13,21,absent,R,R,Match,FL
Hugo4,1,13,22,absent,R,R,Match,FL
Hugo4,1,13,23,present,R,R,Match,FL
Hugo4,1,13,24,absent,R,R,Match,FL
Ivy6,1,11,1,absent,L,L,Match,FL
Ivy6,1,11,2,back_turned,L,L,Match,FL
Ivy6,1,11,3,back_turned,R,R,Match,FL
Ivy6,1,11,4,looking_away,L,L,Match,FL
Ivy6,1,11,5,back_turned,L,L,Match,FL
Ivy6,1,11,6,present,L,L,Match,FL
Ivy6,1,11,7,absent,R,R,Match,FL
Ivy6,1,11,8,absent,L,L,Match,FL
Ivy6,1,11,9,present,L,L,Match,FL
Ivy6,1,11,10,back_turned,L,L,Match,FL
Ivy6,1,11,11,looking_away,L,L,Match,FL
Ivy6,1,11,12,present,R,R,Match,FL
Ivy6,1,11,13,looking_away,L,L,Match,FL
Ivy6,1,11,14,present,L,L,Match,FL
Ivy6,1,11,15,absent,L,L,Match,FL
Ivy6,1,11,16,back_turned,L,L,Match,FL
Ivy6,1,11,17,absent,L,L,Match,FL
Ivy6,1,11,18,present,L,L,Match,FL
Ivy6,1,11,19,looking_away,R,R,Match,FL
Ivy6,1,11,20,present,L,L,Match,FL
Ivy6,1,11,21,back_turned,L,L,Match,FL
Ivy6,1,11,22,looking_away,L,L,Match,FL
Ivy6,1,11,23,looking_away,L,L,Match,FL
Ivy6,1,11,24,absent,L,L,Match,FL
Rovina,1,17,1,back_turned,L,L,Match,FL
Rovina,1,17,2,absent,L,L,Match,FL
Rovina,1,17,3,present,L,L,Match,FL
Rovina,1,17,4,looking_away,L,L,Match,FL
Rovina,1,17,5,looking_away,R,R,Match,FL
Rovina,1,17,6,back_turned,L,L,Match,FL
Rovina,1,17,7,present,R,R,Match,FL
Rovina,1,17,8,back_turned,R,R,Match,FL
Rovina,1,17,9,looking_away,L,L,Match,FL
Rovina,1,17,10,back_turned,L,L,Match,FL
Rovina,1,17,11,back_turned,L,L,Match,FL
Rovina,1,17,12,looking_away,L,L,Match,FL
Rovina,1,17,13,looking_away,L,L,Match,FL
Rovina,1,17,14,absent,R,R,Match,FL
Rovina,1,17,15,present,L,L,Match,FL
Rovina,1,17,16,absent,L,L,Match,FL
Rovina,1,17,17,back_turned,R,R,Match,FL
Rovina,1,17,18,present,L,L,Match,FL
Rovina,1,17,19,present,L,L,Match,FL
Rovina,1,17,20,looking_away,R,R,Match,FL
Rovina,1,17,21,absent,L,L,Match,FL
Rovina,1,17,22,present,L,L,Match,FL
Rovina,1,17,23,absent,R,L,No Match,FL
Rovina,1,17,24,absent,R,R,Match,FL
Zita2,1,2,1,absent,R,R,Match,FL
Zita2,1,2,2,present,L,L,Match,FL
Zita2,1,2,3,looking_away,R,R,Match,FL
Zita2,1,2,4,absent,L,L,Match,FL
Zita2,1,2,5,looking_away,R,R,Match,FL
Zita2,1,2,6,back_turned,L,L,Match,FL
Zita2,1,2,7,absent,R,R,Match,FL
Zita2,1,2,8,back_turned,L,L,Match,FL
Zita2,1,2,9,looking_away,L,L,Match,FL
Zita2,1,2,10,absent,L,L,Match,FL
Zita2,1,2,11,back_turned,R,R,Match,FL
Zita2,1,2,12,looking_away,L,L,Match,FL
Zita2,1,2,13,back_turned,L,L,Match,FL
Zita2,1,2,14,looking_away,R,R,Match,FL
Zita2,1,2,15,looking_away,L,NA,No Match,FL
Zita2,1,2,16,present,L,L,Match,FL
Zita2,1,2,17,back_turned,R,R,Match,FL
Zita2,1,2,18,present,L,L,Match,FL
Zita2,1,2,19,present,R,R,Match,FL
Zita2,1,2,20,absent,L,L,Match,FL
Zita2,1,2,21,present,L,L,Match,FL
Zita2,1,2,22,present,L,L,Match,FL
Zita2,1,2,23,back_turned,L,L,Match,FL
Zita2,1,2,24,absent,L,L,Match,FL
Molly8,1,10,1,present,R,R,Match,FL
Molly8,1,10,2,absent,R,R,Match,FL
Molly8,1,10,3,absent,R,R,Match,FL
Molly8,1,10,4,present,L,L,Match,FL
Molly8,1,10,5,back_turned,R,R,Match,FL
Molly8,1,10,6,looking_away,R,R,Match,FL
Molly8,1,10,7,present,R,R,Match,FL
Molly8,1,10,8,absent,L,L,Match,FL
Molly8,1,10,9,absent,R,R,Match,FL
Molly8,1,10,10,back_turned,L,L,Match,FL
Molly8,1,10,11,looking_away,R,R,Match,FL
Molly8,1,10,12,looking_away,R,R,Match,FL
Molly8,1,10,13,back_turned,L,L,Match,FL
Molly8,1,10,14,back_turned,L,L,Match,FL
Molly8,1,10,15,absent,R,R,Match,FL
Molly8,1,10,16,absent,L,L,Match,FL
Molly8,1,10,17,looking_away,L,L,Match,FL
Molly8,1,10,18,present,L,L,Match,FL
Molly8,1,10,19,back_turned,L,L,Match,FL
Molly8,1,10,20,looking_away,L,L,Match,FL
Molly8,1,10,21,back_turned,R,R,Match,FL
Molly8,1,10,22,present,R,R,Match,FL
Molly8,1,10,23,looking_away,L,L,Match,FL
Molly8,1,10,24,present,R,R,Match,FL
Preemo,1,16,1,back_turned,R,R,Match,FL
Preemo,1,16,2,present,R,R,Match,FL
Preemo,1,16,3,present,R,R,Match,FL
Preemo,1,16,4,absent,L,L,Match,FL
Preemo,1,16,5,looking_away,R,R,Match,FL
Preemo,1,16,6,absent,R,R,Match,FL
Preemo,1,16,7,back_turned,L,L,Match,FL
Preemo,1,16,8,present,R,R,Match,FL
Preemo,1,16,9,back_turned,R,R,Match,FL
Preemo,1,16,10,looking_away,R,R,Match,FL
Preemo,1,16,11,present,L,L,Match,FL
Preemo,1,16,12,absent,R,R,Match,FL
Preemo,1,16,13,present,L,L,Match,FL
Preemo,1,16,14,back_turned,R,R,Match,FL
Preemo,1,16,15,back_turned,L,L,Match,FL
Preemo,1,16,16,present,R,R,Match,FL
Preemo,1,16,17,back_turned,R,R,Match,FL
Preemo,1,16,18,looking_away,R,R,Match,FL
Preemo,1,16,19,looking_away,L,L,Match,FL
Preemo,1,16,20,absent,L,L,Match,FL
Preemo,1,16,21,looking_away,R,R,Match,FL
Preemo,1,16,22,absent,R,R,Match,FL
Preemo,1,16,23,absent,L,L,Match,FL
Preemo,1,16,24,looking_away,R,R,Match,FL
Holly9,1,16,1,back_turned,R,R,Match,FL
Holly9,1,16,2,present,R,R,Match,FL
Holly9,1,16,3,present,R,R,Match,FL
Holly9,1,16,4,absent,R,R,Match,FL
Holly9,1,16,5,looking_away,R,R,Match,FL
Holly9,1,16,6,absent,R,R,Match,FL
Holly9,1,16,7,back_turned,L,L,Match,FL
Holly9,1,16,8,present,R,R,Match,FL
Holly9,1,16,9,back_turned,R,R,Match,FL
Holly9,1,16,10,looking_away,R,R,Match,FL
Holly9,1,16,11,present,R,R,Match,FL
Holly9,1,16,12,absent,R,R,Match,FL
Holly9,1,16,13,present,R,R,Match,FL
Holly9,1,16,14,back_turned,R,R,Match,FL
Holly9,1,16,15,back_turned,R,R,Match,FL
Holly9,1,16,16,present,R,R,Match,FL
Holly9,1,16,17,back_turned,R,R,Match,FL
Holly9,1,16,18,looking_away,R,R,Match,FL
Holly9,1,16,19,looking_away,R,R,Match,FL
Holly9,1,16,20,absent,R,R,Match,FL
Holly9,1,16,21,looking_away,L,L,Match,FL
Holly9,1,16,22,absent,R,R,Match,FL
Holly9,1,16,23,absent,L,L,Match,FL
Holly9,1,16,24,looking_away,L,L,Match,FL
Cuba,1,16,1,back_turned,R,R,Match,FL
Cuba,1,16,2,present,R,R,Match,FL
Cuba,1,16,3,present,R,R,Match,FL
Cuba,1,16,4,absent,R,R,Match,FL
Cuba,1,16,5,looking_away,R,R,Match,FL
Cuba,1,16,6,absent,R,R,Match,FL
Cuba,1,16,7,back_turned,R,R,Match,FL
Cuba,1,16,8,present,R,R,Match,FL
Cuba,1,16,9,back_turned,R,R,Match,FL
Cuba,1,16,10,looking_away,R,R,Match,FL
Cuba,1,16,11,present,R,R,Match,FL
Cuba,1,16,12,absent,R,R,Match,FL
Cuba,1,16,13,present,R,R,Match,FL
Cuba,1,16,14,back_turned,L,L,Match,FL
Cuba,1,16,15,back_turned,R,R,Match,FL
Cuba,1,16,16,present,R,R,Match,FL
Cuba,1,16,17,back_turned,R,R,Match,FL
Cuba,1,16,18,looking_away,R,R,Match,FL
Cuba,1,16,19,looking_away,R,R,Match,FL
Cuba,1,16,20,absent,R,R,Match,FL
Cuba,1,16,21,looking_away,R,R,Match,FL
Cuba,1,16,22,absent,L,L,Match,FL
Cuba,1,16,23,absent,R,R,Match,FL
Cuba,1,16,24,looking_away,R,R,Match,FL
Henri,1,1,1,absent,L,L,Match,FL
Henri,1,1,2,looking_away,L,L,Match,FL
Henri,1,1,3,looking_away,L,L,Match,FL
Henri,1,1,4,present,L,L,Match,FL
Henri,1,1,5,present,L,L,Match,FL
Henri,1,1,6,back_turned,L,L,Match,FL
Henri,1,1,7,looking_away,L,L,Match,FL
Henri,1,1,8,back_turned,L,L,Match,FL
Henri,1,1,9,back_turned,L,L,Match,FL
Henri,1,1,10,absent,L,L,Match,FL
Henri,1,1,11,looking_away,L,L,Match,FL
Henri,1,1,12,absent,L,L,Match,FL
Henri,1,1,13,present,L,L,Match,FL
Henri,1,1,14,absent,L,L,Match,FL
Henri,1,1,15,back_turned,L,L,Match,FL
Henri,1,1,16,present,L,L,Match,FL
Henri,1,1,17,present,L,L,Match,FL
Henri,1,1,18,looking_away,L,L,Match,FL
Henri,1,1,19,absent,R,R,Match,FL
Henri,1,1,20,present,L,L,Match,FL
Henri,1,1,21,back_turned,L,L,Match,FL
Henri,1,1,22,absent,L,L,Match,FL
Henri,1,1,23,back_turned,L,L,Match,FL
Henri,1,1,24,looking_away,L,L,Match,FL
Kala2,2,1,1,absent,L,L,Match,JH
Kala2,2,1,2,looking_away,L,L,Match,JH
Kala2,2,1,3,looking_away,L,L,Match,JH
Kala2,2,1,4,present,L,L,Match,JH
Kala2,2,1,5,present,L,L,Match,JH
Kala2,2,1,6,back_turned,L,L,Match,JH
Kala2,2,1,7,looking_away,R,R,Match,JH
Kala2,2,1,8,back_turned,L,L,Match,JH
Kala2,2,1,9,back_turned,L,L,Match,JH
Kala2,2,1,10,absent,R,R,Match,JH
Kala2,2,1,11,looking_away,L,L,Match,JH
Kala2,2,1,12,absent,L,L,Match,JH
Kala2,2,1,13,present,L,L,Match,JH
Kala2,2,1,14,absent,L,L,Match,JH
Kala2,2,1,15,back_turned,L,L,Match,JH
Kala2,2,1,16,present,L,L,Match,JH
Kala2,2,1,17,present,R,R,Match,JH
Kala2,2,1,18,looking_away,L,L,Match,JH
Kala2,2,1,19,absent,L,L,Match,JH
Kala2,2,1,20,present,L,L,Match,JH
Kala2,2,1,21,back_turned,R,R,Match,JH
Kala2,2,1,22,absent,L,L,Match,JH
Kala2,2,1,23,back_turned,L,L,Match,JH
Kala2,2,1,24,looking_away,L,L,Match,JH
FrauleinFanny,2,1,1,absent,L,L,Match,JH
FrauleinFanny,2,1,2,looking_away,R,R,Match,JH
FrauleinFanny,2,1,3,looking_away,R,R,Match,JH
FrauleinFanny,2,1,4,present,L,L,Match,JH
FrauleinFanny,2,1,5,present,R,R,Match,JH
FrauleinFanny,2,1,6,back_turned,R,R,Match,JH
FrauleinFanny,2,1,7,looking_away,R,R,Match,JH
FrauleinFanny,2,1,8,back_turned,R,R,Match,JH
FrauleinFanny,2,1,9,back_turned,R,R,Match,JH
FrauleinFanny,2,1,10,absent,L,L,Match,JH
FrauleinFanny,2,1,11,looking_away,R,R,Match,JH
FrauleinFanny,2,1,12,absent,L,L,Match,JH
FrauleinFanny,2,1,13,present,L,L,Match,JH
FrauleinFanny,2,1,14,absent,L,L,Match,JH
FrauleinFanny,2,1,15,back_turned,R,R,Match,JH
FrauleinFanny,2,1,16,present,L,L,Match,JH
FrauleinFanny,2,1,17,present,R,R,Match,JH
FrauleinFanny,2,1,18,looking_away,R,R,Match,JH
FrauleinFanny,2,1,19,absent,R,R,Match,JH
FrauleinFanny,2,1,20,present,R,R,Match,JH
FrauleinFanny,2,1,21,back_turned,R,R,Match,JH
FrauleinFanny,2,1,22,absent,R,R,Match,JH
FrauleinFanny,2,1,23,back_turned,L,L,Match,JH
FrauleinFanny,2,1,24,looking_away,R,R,Match,JH
Nika2,2,2,1,absent,R,R,Match,JH
Nika2,2,2,2,present,R,R,Match,JH
Nika2,2,2,3,looking_away,R,R,Match,JH
Nika2,2,2,4,absent,R,R,Match,JH
Nika2,2,2,5,looking_away,R,R,Match,JH
Nika2,2,2,6,back_turned,R,R,Match,JH
Nika2,2,2,7,absent,R,R,Match,JH
Nika2,2,2,8,back_turned,R,R,Match,JH
Nika2,2,2,9,looking_away,R,R,Match,JH
Nika2,2,2,10,absent,R,R,Match,JH
Nika2,2,2,11,back_turned,R,R,Match,JH
Nika2,2,2,12,looking_away,R,R,Match,JH
Nika2,2,2,13,back_turned,R,R,Match,JH
Nika2,2,2,14,looking_away,R,R,Match,JH
Nika2,2,2,15,looking_away,R,R,Match,JH
Nika2,2,2,16,present,R,R,Match,JH
Nika2,2,2,17,back_turned,R,R,Match,JH
Nika2,2,2,18,present,R,R,Match,JH
Nika2,2,2,19,present,R,R,Match,JH
Nika2,2,2,20,absent,R,R,Match,JH
Nika2,2,2,21,present,R,R,Match,JH
Nika2,2,2,22,present,R,R,Match,JH
Nika2,2,2,23,back_turned,R,R,Match,JH
Nika2,2,2,24,absent,R,R,Match,JH
Maya5,2,2,1,absent,L,L,Match,JH
Maya5,2,2,2,present,L,L,Match,JH
Maya5,2,2,3,looking_away,R,R,Match,JH
Maya5,2,2,4,absent,L,L,Match,JH
Maya5,2,2,5,looking_away,L,L,Match,JH
Maya5,2,2,6,back_turned,L,L,Match,JH
Maya5,2,2,7,absent,L,L,Match,JH
Maya5,2,2,8,back_turned,L,L,Match,JH
Maya5,2,2,9,looking_away,L,L,Match,JH
Maya5,2,2,10,absent,L,L,Match,JH
Maya5,2,2,11,back_turned,L,L,Match,JH
Maya5,2,2,12,looking_away,L,L,Match,JH
Maya5,2,2,13,back_turned,L,L,Match,JH
Maya5,2,2,14,looking_away,R,R,Match,JH
Maya5,2,2,15,looking_away,L,L,Match,JH
Maya5,2,2,16,present,L,L,Match,JH
Maya5,2,2,17,back_turned,L,L,Match,JH
Maya5,2,2,18,present,L,L,Match,JH
Maya5,2,2,19,present,R,R,Match,JH
Maya5,2,2,20,absent,L,L,Match,JH
Maya5,2,2,21,present,L,L,Match,JH
Maya5,2,2,22,present,L,L,Match,JH
Maya5,2,2,23,back_turned,L,L,Match,JH
Maya5,2,2,24,absent,L,L,Match,JH
Coco12,2,3,1,looking_away,L,L,Match,JH
Coco12,2,3,2,looking_away,R,R,Match,JH
Coco12,2,3,3,present,L,L,Match,JH
Coco12,2,3,4,back_turned,L,L,Match,JH
Coco12,2,3,5,absent,L,L,Match,JH
Coco12,2,3,6,present,R,R,Match,JH
Coco12,2,3,7,looking_away,R,R,Match,JH
Coco12,2,3,8,back_turned,R,R,Match,JH
Coco12,2,3,9,present,L,L,Match,JH
Coco12,2,3,10,back_turned,L,L,Match,JH
Coco12,2,3,11,back_turned,L,L,Match,JH
Coco12,2,3,12,present,L,L,Match,JH
Coco12,2,3,13,absent,L,L,Match,JH
Coco12,2,3,14,absent,L,L,Match,JH
Coco12,2,3,15,looking_away,L,L,Match,JH
Coco12,2,3,16,looking_away,L,L,Match,JH
Coco12,2,3,17,absent,L,L,Match,JH
Coco12,2,3,18,back_turned,L,L,Match,JH
Coco12,2,3,19,present,L,L,Match,JH
Coco12,2,3,20,present,L,L,Match,JH
Coco12,2,3,21,absent,R,R,Match,JH
Coco12,2,3,22,looking_away,L,L,Match,JH
Coco12,2,3,23,back_turned,R,R,Match,JH
Coco12,2,3,24,absent,L,L,Match,JH
Ganesh,2,3,1,looking_away,R,R,Match,JH
Ganesh,2,3,2,looking_away,L,R,No Match,JH
Ganesh,2,3,3,present,L,L,Match,JH
Ganesh,2,3,4,back_turned,L,L,Match,JH
Ganesh,2,3,5,absent,R,R,Match,JH
Ganesh,2,3,6,present,R,R,Match,JH
Ganesh,2,3,7,looking_away,R,R,Match,JH
Ganesh,2,3,8,back_turned,R,R,Match,JH
Ganesh,2,3,9,present,R,R,Match,JH
Ganesh,2,3,10,back_turned,R,R,Match,JH
Ganesh,2,3,11,back_turned,R,R,Match,JH
Ganesh,2,3,12,present,R,R,Match,JH
Ganesh,2,3,13,absent,R,R,Match,JH
Ganesh,2,3,14,absent,R,R,Match,JH
Ganesh,2,3,15,looking_away,R,R,Match,JH
Ganesh,2,3,16,looking_away,R,R,Match,JH
Ganesh,2,3,17,absent,R,R,Match,JH
Ganesh,2,3,18,back_turned,R,R,Match,JH
Ganesh,2,3,19,present,R,R,Match,JH
Ganesh,2,3,20,present,R,R,Match,JH
Ganesh,2,3,21,absent,R,R,Match,JH
Ganesh,2,3,22,looking_away,R,R,Match,JH
Ganesh,2,3,23,back_turned,R,R,Match,JH
Ganesh,2,3,24,absent,R,R,Match,JH
Chilli5,2,4,1,back_turned,L,L,Match,JH
Chilli5,2,4,2,back_turned,L,L,Match,JH
Chilli5,2,4,3,absent,R,R,Match,JH
Chilli5,2,4,4,absent,L,L,Match,JH
Chilli5,2,4,5,present,R,R,Match,JH
Chilli5,2,4,6,present,L,L,Match,JH
Chilli5,2,4,7,looking_away,R,R,Match,JH
Chilli5,2,4,8,back_turned,L,L,Match,JH
Chilli5,2,4,9,present,L,L,Match,JH
Chilli5,2,4,10,present,L,L,Match,JH
Chilli5,2,4,11,absent,R,R,Match,JH
Chilli5,2,4,12,looking_away,R,R,Match,JH
Chilli5,2,4,13,absent,R,R,Match,JH
Chilli5,2,4,14,present,L,L,Match,JH
Chilli5,2,4,15,looking_away,L,L,Match,JH
Chilli5,2,4,16,looking_away,NA,NA,Match,JH
Chilli5,2,4,17,absent,L,L,Match,JH
Chilli5,2,4,18,back_turned,R,R,Match,JH
Chilli5,2,4,19,absent,R,R,Match,JH
Chilli5,2,4,20,looking_away,R,R,Match,JH
Chilli5,2,4,21,looking_away,L,L,Match,JH
Chilli5,2,4,22,present,L,L,Match,JH
Chilli5,2,4,23,back_turned,L,L,Match,JH
Chilli5,2,4,24,back_turned,R,R,Match,JH
Max5,2,4,1,back_turned,R,R,Match,JH
Max5,2,4,2,back_turned,L,L,Match,JH
Max5,2,4,3,absent,L,L,Match,JH
Max5,2,4,4,absent,L,L,Match,JH
Max5,2,4,5,present,L,L,Match,JH
Max5,2,4,6,present,L,L,Match,JH
